"TIME,""GEO"",""SPDEP"",""SPSCHEME"",""UNIT"",""Value"",""Flag and Footnotes"""
"2010,""Litauen"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""123,51"","""""
"2010,""Litauen"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""123,51"","""""
"2010,""Litauen"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2010,""Litauen"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""111,39"","""""
"2010,""Litauen"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""111,39"","""""
"2010,""Luxemburg"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""720,71"","""""
"2010,""Luxemburg"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""720,71"","""""
"2010,""Luxemburg"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2010,""Luxemburg"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""705,99"","""""
"2010,""Luxemburg"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""705,99"","""""
"2010,""Ungarn"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""151,48"","""""
"2010,""Ungarn"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""108,14"","""""
"2010,""Ungarn"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""43,34"","""""
"2010,""Ungarn"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""137,24"","""""
"2010,""Ungarn"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""93,90"","""""
"2010,""Malta"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""106,48"","""""
"2010,""Malta"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""31,53"","""""
"2010,""Malta"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""74,95"","""""
"2010,""Malta"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""86,14"","""""
"2010,""Malta"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""20,11"","""""
"2010,""Niederlande"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""444,41"","""""
"2010,""Niederlande"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""296,47"","""""
"2010,""Niederlande"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""147,94"","""""
"2010,""Niederlande"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""426,57"","""""
"2010,""Niederlande"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""278,63"","""""
"2010,""Österreich"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""525,34"","""""
"2010,""Österreich"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""435,15"","""""
"2010,""Österreich"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""90,19"","""""
"2010,""Österreich"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""396,36"","""""
"2010,""Österreich"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""306,54"","""""
"2010,""Polen"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""70,74"",""p"""
"2010,""Polen"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""63,62"",""p"""
"2010,""Polen"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""7,12"",""p"""
"2010,""Polen"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""66,32"",""p"""
"2010,""Polen"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""60,01"",""p"""
"2010,""Portugal"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""277,28"","""""
"2010,""Portugal"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""229,78"","""""
"2010,""Portugal"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""47,49"","""""
"2010,""Portugal"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""276,77"","""""
"2010,""Portugal"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""229,28"","""""
"2010,""Rumänien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""73,57"","""""
"2010,""Rumänien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2010,""Rumänien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""73,57"","""""
"2010,""Rumänien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""72,94"","""""
"2010,""Rumänien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2010,""Slowenien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""137,88"","""""
"2010,""Slowenien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""137,84"","""""
"2010,""Slowenien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,04"","""""
"2010,""Slowenien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""119,38"","""""
"2010,""Slowenien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""119,34"","""""
"2010,""Slowakei"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""194,42"","""""
"2010,""Slowakei"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""193,74"","""""
"2010,""Slowakei"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,68"","""""
"2010,""Slowakei"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""190,42"","""""
"2010,""Slowakei"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""189,74"","""""
"2010,""Finnland"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""677,15"","""""
"2010,""Finnland"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""562,07"","""""
"2010,""Finnland"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""115,08"","""""
"2010,""Finnland"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""594,75"","""""
"2010,""Finnland"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""479,67"","""""
"2010,""Schweden"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""407,80"","""""
"2010,""Schweden"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""407,80"","""""
"2010,""Schweden"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2010,""Schweden"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""326,50"","""""
"2010,""Schweden"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""326,50"","""""
"2010,""Vereinigtes Königreich"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""185,44"","""""
"2010,""Vereinigtes Königreich"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""120,55"","""""
"2010,""Vereinigtes Königreich"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""64,89"","""""
"2010,""Vereinigtes Königreich"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""142,02"","""""
"2010,""Vereinigtes Königreich"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""77,13"","""""
"2010,""Island"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""456,77"","""""
"2010,""Island"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""456,77"","""""
"2010,""Island"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2010,""Island"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""438,23"","""""
"2010,""Island"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""438,23"","""""
"2010,""Norwegen"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""331,43"","""""
"2010,""Norwegen"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""331,43"","""""
"2010,""Norwegen"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2010,""Norwegen"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""222,39"","""""
"2010,""Norwegen"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""222,39"","""""
"2010,""Schweiz"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""412,21"","""""
"2010,""Schweiz"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""400,26"","""""
"2010,""Schweiz"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""11,96"","""""
"2010,""Schweiz"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""370,83"","""""
"2010,""Schweiz"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""362,33"","""""
"2010,""Serbien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""90,98"","""""
"2010,""Serbien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""90,98"","""""
"2010,""Serbien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2010,""Serbien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""85,31"","""""
"2010,""Serbien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""85,31"","""""
"2010,""Türkei"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""18,17"","""""
"2010,""Türkei"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""16,76"","""""
"2010,""Türkei"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1,40"","""""
"2010,""Türkei"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""14,92"","""""
"2010,""Türkei"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""13,52"","""""
"2011,""Belgien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.101,67"","""""
"2011,""Belgien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.101,67"","""""
"2011,""Belgien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Belgien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.085,51"","""""
"2011,""Belgien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.085,51"","""""
"2011,""Bulgarien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""68,15"","""""
"2011,""Bulgarien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""68,15"","""""
"2011,""Bulgarien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Bulgarien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""61,45"","""""
"2011,""Bulgarien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""61,45"","""""
"2011,""Tschechische Republik"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""153,34"","""""
"2011,""Tschechische Republik"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""153,34"","""""
"2011,""Tschechische Republik"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Tschechische Republik"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""149,27"","""""
"2011,""Tschechische Republik"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""149,27"","""""
"2011,""Dänemark"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""602,03"","""""
"2011,""Dänemark"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""602,03"","""""
"2011,""Dänemark"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Dänemark"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""470,94"","""""
"2011,""Dänemark"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""470,94"","""""
"2011,""Deutschland (bis 1990 früheres Gebiet der BRD)"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""416,98"","""""
"2011,""Deutschland (bis 1990 früheres Gebiet der BRD)"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""207,05"","""""
"2011,""Deutschland (bis 1990 früheres Gebiet der BRD)"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""209,94"","""""
"2011,""Deutschland (bis 1990 früheres Gebiet der BRD)"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""399,63"","""""
"2011,""Deutschland (bis 1990 früheres Gebiet der BRD)"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""189,69"","""""
"2011,""Estland"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""85,01"","""""
"2011,""Estland"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""85,01"","""""
"2011,""Estland"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Estland"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""59,16"","""""
"2011,""Estland"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""59,16"","""""
"2011,""Irland"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.070,73"","""""
"2011,""Irland"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""370,49"","""""
"2011,""Irland"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""700,24"","""""
"2011,""Irland"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.004,11"","""""
"2011,""Irland"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""318,83"","""""
"2011,""Griechenland"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""330,67"",""p"""
"2011,""Griechenland"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""329,61"",""p"""
"2011,""Griechenland"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1,06"",""p"""
"2011,""Griechenland"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""320,06"",""p"""
"2011,""Griechenland"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""318,99"",""p"""
"2011,""Spanien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""838,90"",""p"""
"2011,""Spanien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""584,96"",""p"""
"2011,""Spanien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""253,94"",""p"""
"2011,""Spanien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""790,95"",""p"""
"2011,""Spanien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""537,07"",""p"""
"2011,""Frankreich"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""535,94"","""""
"2011,""Frankreich"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""496,31"","""""
"2011,""Frankreich"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""39,63"","""""
"2011,""Frankreich"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""514,11"","""""
"2011,""Frankreich"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""480,10"","""""
"2011,""Kroatien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""71,68"","""""
"2011,""Kroatien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""71,68"","""""
"2011,""Kroatien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Kroatien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""68,08"","""""
"2011,""Kroatien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""68,08"","""""
"2011,""Italien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""402,25"","""""
"2011,""Italien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""402,25"","""""
"2011,""Italien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Italien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""402,18"","""""
"2011,""Italien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""402,18"","""""
"2011,""Zypern"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""284,76"","""""
"2011,""Zypern"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""284,76"","""""
"2011,""Zypern"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Zypern"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""282,43"","""""
"2011,""Zypern"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""282,43"","""""
"2011,""Lettland"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""105,73"","""""
"2011,""Lettland"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""85,84"","""""
"2011,""Lettland"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""19,89"","""""
"2011,""Lettland"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""81,61"","""""
"2011,""Lettland"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""61,72"","""""
"2011,""Litauen"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""98,17"","""""
"2011,""Litauen"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""98,17"","""""
"2011,""Litauen"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Litauen"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""90,39"","""""
"2011,""Litauen"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""90,39"","""""
"2011,""Luxemburg"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""697,60"","""""
"2011,""Luxemburg"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""697,60"","""""
"2011,""Luxemburg"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Luxemburg"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""693,95"","""""
"2011,""Luxemburg"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""693,95"","""""
"2011,""Ungarn"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""142,18"","""""
"2011,""Ungarn"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""89,66"","""""
"2011,""Ungarn"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""52,52"","""""
"2011,""Ungarn"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""135,16"","""""
