"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1992","1992","PC","Percentage","0","Units",,,62.9263195339944,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1993","1993","PC","Percentage","0","Units",,,62.4558284253806,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1994","1994","PC","Percentage","0","Units",,,62.3150739704118,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1995","1995","PC","Percentage","0","Units",,,62.127055902824,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1996","1996","PC","Percentage","0","Units",,,62.1786511638188,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1997","1997","PC","Percentage","0","Units",,,62.2743403795711,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1998","1998","PC","Percentage","0","Units",,,62.0211433218312,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1999","1999","PC","Percentage","0","Units",,,62.4233531885074,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,62.6471357572587,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,62.329672234137,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,62.7276863862142,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,62.8196645084038,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,62.7922871276751,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,62.8660789720279,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,63.4360178046521,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,63.1926284607712,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,63.4353074961386,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,63.1960149300011,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,62.9257343324264,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,62.9662204515401,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,63.0764185379811,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,63.0967306627777,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,63.2451108548228,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,63.0831477287664,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,63.4853716358798,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1991","1991","PC","Percentage","0","Units",,,66.1751996857405,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1992","1992","PC","Percentage","0","Units",,,66.4422603148259,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1993","1993","PC","Percentage","0","Units",,,66.312353403101,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1994","1994","PC","Percentage","0","Units",,,66.5885903585074,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1995","1995","PC","Percentage","0","Units",,,66.6226886355396,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1996","1996","PC","Percentage","0","Units",,,66.773682163973,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1997","1997","PC","Percentage","0","Units",,,67.0964343558161,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1998","1998","PC","Percentage","0","Units",,,67.0850733104964,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1999","1999","PC","Percentage","0","Units",,,67.0844705010276,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,67.0740484624395,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,66.8241179396819,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,66.5822493910006,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,66.2433139968622,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,65.9919680872497,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,66.0447711681108,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,66.1795169875969,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,66.0384356616696,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,65.9935497117046,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,65.3703758677868,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,64.7039284197602,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,64.108021484106,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,63.7001870234499,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,63.2483850878586,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,62.8856166842108,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,62.6516640683251,,
"USA","United States","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,62.787826676869,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,57.6546531109051,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,58.0144318416376,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,57.4398963070149,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,56.5413243390429,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,58.9576042578205,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,59.2482801714244,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,59.2954319945116,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,59.6964466776938,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,59.4885259596704,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,59.43725928106,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,59.1717512757074,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,57.9241099441524,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,57.5429811552591,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,57.2464720407395,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,57.6737782723212,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,57.3175652418454,,
"SVN","Slovenia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,56.5502914112214,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1991","1991","PC","Percentage","0","Units",,,72.2007067977774,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1992","1992","PC","Percentage","0","Units",,,69.7255945268316,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1993","1993","PC","Percentage","0","Units",,,67.516803863774,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1994","1994","PC","Percentage","0","Units",,,67.1929044190002,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1995","1995","PC","Percentage","0","Units",,,65.4511007806956,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1996","1996","PC","Percentage","0","Units",,,64.7306817467805,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1997","1997","PC","Percentage","0","Units",,,65.1136774847912,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1998","1998","PC","Percentage","0","Units",,,64.2552423988871,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1999","1999","PC","Percentage","0","Units",,,63.3639353056754,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,64.0147330118914,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,63.430194320977,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,62.3623438307876,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,63.3059984469885,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,63.2696778603499,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,63.3648597078325,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,65.8585420603284,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,66.0155212134257,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,66.9141208425614,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,66.6294452086374,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,66.5166024828472,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,67.6800595196882,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,67.9859952555502,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,68.2567139486991,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,68.3152951074241,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,69.7050503989957,,
"EST","Estonia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,70.6648438675307,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,56.1563904002582,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,56.5873598736782,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,57.3666087452968,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,57.2940691160765,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,57.612914963247,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,57.3603244972708,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,59.0964997808057,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,60.2550314819711,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,61.545081967911,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,60.1299442898096,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,58.8842531449015,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,58.5234909143278,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,59.727299564165,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,59.4345055464602,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,59.2724766623672,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,60.0655540303962,,
"LVA","Latvia","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,60.1798509169428,,
